training_loss,train_loss_ce,train_loss_bbox,train_loss_giou,train_cardinality_error,epoch,step,validation/loss,validation_loss_ce,validation_loss_bbox,validation_loss_giou,validation_cardinality_error
2.0893211364746094,0.8085554838180542,0.06530061364173889,0.4771312475204468,33.375,48,2579,,,,,
2.390669107437134,1.0041747093200684,0.08281505852937698,0.48620954155921936,41.625,48,2584,,,,,
2.546645402908325,1.0222554206848145,0.08496377617120743,0.5497855544090271,32.125,48,2589,,,,,
2.3820903301239014,0.9838578104972839,0.07908959686756134,0.5013922452926636,40.875,48,2594,,,,,
,,,,,48,2596,2.9264743328094482,1.2469605207443237,0.10292930901050568,0.5824337601661682,36.0518684387207
2.448693037033081,0.9002763628959656,0.08868741244077682,0.5524898171424866,40.25,49,2599,,,,,
2.28755521774292,0.8557004928588867,0.07244274020195007,0.5348204970359802,32.375,49,2604,,,,,
2.4439330101013184,0.8872023224830627,0.08790504187345505,0.5586027503013611,31.25,49,2609,,,,,
2.543978691101074,1.0185946226119995,0.09201513975858688,0.5326542258262634,35.25,49,2614,,,,,
2.448312759399414,0.9551131725311279,0.08816062659025192,0.526198148727417,34.875,49,2619,,,,,
2.5206785202026367,0.8811599612236023,0.09227658808231354,0.5890677571296692,22.5,49,2624,,,,,
2.3194100856781006,0.908467173576355,0.06956937164068222,0.531548023223877,37.5,49,2629,,,,,
2.9391298294067383,0.9723249077796936,0.11526837199926376,0.6952316164970398,33.75,49,2634,,,,,
2.3776583671569824,0.7702573537826538,0.09018318355083466,0.5782425403594971,39.25,49,2639,,,,,
2.5595927238464355,1.0805716514587402,0.09024526923894882,0.5138973593711853,44.25,49,2644,,,,,
2.9844841957092285,0.919529139995575,0.12405798584222794,0.7223326563835144,32.375,49,2649,,,,,
,,,,,49,2649,2.912444591522217,1.2586913108825684,0.10143963247537613,0.5732775926589966,32.344398498535156
